date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:35:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:08%20GMT	https://daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/chuyentien-confirm.128.delayed	(from https://daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/)
20:35:09	59082/59082	---M--	200	added ('OK')	image/png	etag:%2229184fc9b23d21:0%22	https://daily.gate.vn/Skin/images/huongdan/MK%c4%90N.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/huongdan/MK%c4%90N.png	(from https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/)
20:35:09	59419/59419	---M--	200	added ('OK')	image/png	etag:%22d9e371fe9b23d21:0%22	https://daily.gate.vn/Skin/images/huongdan/MKGDC2.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/huongdan/MKGDC2.png	(from https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/)
20:35:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:06%20GMT	https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/javascript.12b.delayed	(from https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/)
20:35:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:09%20GMT	https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/chuyentien-confirm.12c.delayed	(from https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/)
20:35:36	37055/37055	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:09%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-mobi/	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-mobi/index.html	(from https://daily.gate.vn/home/rechargepostpaid/default.js)
20:35:37	37076/37076	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:09%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-vietnammobile/	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-vietnammobile/index.html	(from https://daily.gate.vn/home/rechargepostpaid/default.js)
20:35:45	26462/26462	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:07%20GMT	https://daily.gate.vn/login/?ReturnUrl=%2fnap-ggold%2fnap-tien-ggold-all%2f	E:/FPT/Template/Template/daily.gate.vn/login/indexde75.html	(from https://daily.gate.vn/nap-ggold/nap-tien-ggold-all/)
20:35:46	37055/37055	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:07%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-vina/	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-vina/index.html	(from https://daily.gate.vn/home/rechargepostpaid/default.js)
20:35:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:43%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-beeline/	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-beeline/index.html	(from https://daily.gate.vn/home/rechargepostpaid/default.js)
20:35:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:45%20GMT	https://daily.gate.vn/home/policy/javascript	E:/FPT/Template/Template/daily.gate.vn/home/policy/javascript.12d.delayed	(from https://daily.gate.vn/home/policy/)
20:35:46	26433/26433	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:41%20GMT	https://daily.gate.vn/login/?ReturnUrl=%2fthong-ke-tong-hop%2f	E:/FPT/Template/Template/daily.gate.vn/login/index2ac0.html	(from https://daily.gate.vn/thong-ke-tong-hop/)
20:35:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:42%20GMT	https://daily.gate.vn/home/policy/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/home/policy/chuyentien-confirm.12e.delayed	(from https://daily.gate.vn/home/policy/)
20:35:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:45%20GMT	https://daily.gate.vn/phan-phoi-game/HEAD	E:/FPT/Template/Template/daily.gate.vn/phan-phoi-game/HEAD.12f.delayed	(from https://daily.gate.vn/home/distribution/default.js)
20:35:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:46%20GMT	https://daily.gate.vn/phan-phoi-game/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	E:/FPT/Template/Template/daily.gate.vn/phan-phoi-game/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/vi_VN/sdk.js)
20:35:47	11/11	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2012%20Sep%202018%2013:35:46%20GMT	https://daily.gate.vn/phan-phoi-game/^([^:/?	E:/FPT/Template/Template/daily.gate.vn/phan-phoi-game/^([^_/indexd41d.html	(from http://connect.facebook.net/vi_VN/sdk.js)
20:35:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:43%20GMT	https://daily.gate.vn/restserver.php	E:/FPT/Template/Template/daily.gate.vn/restserver.130.delayed	(from http://connect.facebook.net/vi_VN/sdk.js)
20:35:47	26418/26418	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:35:43%20GMT	https://daily.gate.vn/login/?returnurl=/phan-phoi-game/	E:/FPT/Template/Template/daily.gate.vn/login/indexbfa4.html	(from https://daily.gate.vn/home/distribution/default.js)
20:35:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:47%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-mobi/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-mobi/javascript.131.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-mobi/)
20:35:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:45%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-mobi/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-mobi/chuyentien-confirm.132.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-mobi/)
20:35:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:47%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-vina/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-vina/javascript.133.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-vina/)
20:35:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:45%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-vina/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-vina/chuyentien-confirm.134.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-vina/)
20:35:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:48%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-vietnammobile/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-vietnammobile/javascript.135.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-vietnammobile/)
20:35:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:35:46%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-vietnammobile/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-vietnammobile/chuyentien-confirm.136.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-vietnammobile/)
